,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm
322,32.2,0.119014,928.8395467114126,-5.1083060970533625,-1.23266,166.80730315695865,0.15218276869158878
323,32.3,0.120382,932.4500747938662,-5.157249212180973,-1.338104,167.4480026678524,0.1541941296728972
324,32.4,0.121941,936.0544014241901,-5.20213172298641,-1.284865,168.08629933303692,0.15520846962616822
325,32.5,0.12051,939.4087584458501,-5.244591516418865,-1.281835,168.57174762116497,0.15627164135514018
326,32.6,0.122145,942.8819586041786,-5.2867333688706175,-1.266432,169.24232263228103,0.15747920560747664
327,32.7,0.118711,946.4842984315561,-5.329472406336155,-1.325869,169.9404442863495,0.1587710280373832
328,32.8,0.117545,950.3587371653973,-5.367104004525825,-1.19816,170.75052627834594,0.15949716705607475
329,32.9,0.12113,953.6245025467124,-5.405483146089875,-1.206619,171.0607231658515,0.1606726343457944
330,33.0,0.123628,956.720712676223,-5.438670247207053,-1.102803,171.53601387283237,0.16126279205607477
331,33.1,0.114893,959.8800304830164,-5.4738410337193235,-1.143487,172.12598043574923,0.16243481308411215
332,33.2,0.118739,963.2628583450116,-5.508958166942374,-1.136034,172.82702143174745,0.16345651285046728
333,33.3,0.118561,966.7914128178654,-5.552783262101697,-1.118065,173.51939510893732,0.1653722546728972
334,33.4,0.114835,970.1504631556181,-5.5875563300726405,-1.053906,174.04145646954203,0.16572689836448598
335,33.5,0.112056,973.87885339687,-5.630797092909029,-1.127337,174.86880017785685,0.16760803154205606
336,33.6,0.12134,977.5190812834785,-5.6664522092207354,-1.062579,175.47703886171632,0.16809550233644857
337,33.7,0.122374,980.7785240596274,-5.703145578014811,-1.04794,175.88743992885728,0.16924296144859813
338,33.8,0.122604,983.6139917568767,-5.7378411271534375,-1.061506,176.2032300578035,0.17011039719626167
339,33.9,0.124229,986.6238641120547,-5.773296805109599,-1.054087,176.8161040462428,0.17120140186915886
340,34.0,0.119904,989.7423377943248,-5.808572289363999,-1.096202,177.4190345931525,0.1722184871495327
341,34.1,0.123562,992.6601915673748,-5.847821063831428,-1.114104,177.8487907514451,0.17365487733644858
342,34.2,0.117025,995.7095545481247,-5.888233331308163,-1.15367,178.44961529568698,0.17492009345794393
343,34.3,0.127384,999.3624221058033,-5.926807808077259,-1.050442,179.36764624277458,0.1759125
344,34.4,0.118693,1002.5111969327165,-5.962572434340899,-1.100456,179.7035365051134,0.1767518691588785
345,34.5,0.121524,1005.733821523369,-6.00657088167207,-1.103932,180.30953899510897,0.17863805490654205
346,34.6,0.116533,1007.7797256595493,-6.048255486908622,-1.163176,180.15019759893286,0.17968653621495326
347,34.7,0.114062,1010.1143986139638,-6.0952239192204445,-1.218776,180.69383388172523,0.18144407126168224
348,34.8,0.110752,1013.1939692956884,-6.135518513728889,-1.198009,181.57276940862607,0.1821336156542056
349,34.9,0.119645,1016.5216206397774,-6.179602938377777,-1.246699,182.27492200978213,0.18369783878504672
350,35.0,0.117831,1019.3984010284124,-6.2197609559841265,-1.238052,182.58610084481992,0.1845839953271028
351,35.1,0.116183,1022.2310587345803,-6.25882296856009,-1.200742,183.07028955091153,0.18564480140186915
352,35.2,0.131434,1024.5614250961287,-6.300536977542922,-1.21132,183.26142125389066,0.18705671728971962
353,35.3,0.129616,1027.6048456400918,-6.345016698244945,-1.26397,184.1197682525567,0.18855771028037382
354,35.4,0.121142,1031.0325514572085,-6.3813893558892465,-1.226098,184.9002785237884,0.18902806658878504
355,35.5,0.111514,1033.3996821837204,-6.42336353992089,-1.207184,184.8497125833704,0.19066293808411214
356,35.6,0.124888,1036.0566035598004,-6.460364814229208,-1.170918,185.45111729657626,0.1913804906542056
357,35.7,0.119533,1039.3439108284288,-6.497336295878005,-1.099161,186.31608341485105,0.19245808995327102
358,35.8,0.124734,1042.5174197345918,-6.535641068484289,-1.156073,186.8299140951534,0.19367415303738317
359,35.9,0.116157,1045.5247363818514,-6.574730191774493,-1.118722,187.29088981769678,0.19487304322429905
360,36.0,0.12008,1048.8767457013223,-6.610195279838924,-1.107252,188.04033241440644,0.19564421728971962
361,36.1,0.121437,1051.3252115009445,-6.649895771313517,-1.148824,188.07405531347268,0.19711293808411212
362,36.2,0.116884,1054.0391610721033,-6.685369836652512,-1.079047,188.67479502000893,0.19784039135514017
363,36.3,0.127335,1056.9627673372165,-6.722610740466081,-1.050672,189.28800053357048,0.19905703855140186
364,36.4,0.121944,1060.0753469551546,-6.7620808146186295,-1.132424,189.9256195642508,0.20037254672897195
365,36.5,0.123548,1062.8161566822532,-6.801009724727592,-1.084117,190.24778674966655,0.201469976635514
366,36.6,0.125319,1065.8267950587524,-6.836810374805423,-1.08295,190.903226500667,0.20228714953271026
367,36.7,0.119619,1068.9652547562519,-6.870363982003873,-1.069582,191.51825771453983,0.20310303738317756
368,36.8,0.11784,1072.4858268258943,-6.909924558574195,-1.098929,192.31431871943087,0.20469702102803738
369,36.9,0.117455,1075.924922875639,-6.9533203989815675,-1.138376,192.889757759004,0.20624445093457944
370,37.0,0.124405,1078.6554186254564,-6.997960284986833,-1.196548,193.06032156514007,0.20763901869158877
371,37.1,0.11176,1082.106313018183,-7.043806203562024,-1.194695,193.9944062249889,0.20906603387850464
